original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,CCK,CHC,Mixtes
0.2035888600338333,0.08983935303024086,-0.18390181841980957,0.16762452590459828,-0.06804687900586207,0.45481755046751804,-0.06410113213901589,-0.12774873058598313,0.1481719061879522,0.1585698206448823,-0.053865091920208975,-0.05029017132795754,-0.09206432149429944,0.13716398374124228,-1.3014005716797996,-0.18390181841980957,-0.4788577177665336,-0.1794619640153239,0.32509365250235256,-1.0483033494168916,-0.44273673836475047,-0.17435727134609086,-0.26928636778604526,0.03113157798586252,-0.1694798618176119,-0.072364685008976,-0.4309586357424761,-0.09327722444886298,-1.6875720332129962,-0.3851213266271555,0.05292588573242159,-0.43083393558837507,-0.06436158805505578,-0.11517856603159363,0.07363080122260417,-0.1736893068901586,-0.1788148795564252,0.7538114219132185,-0.22343514418169239,-0.1650805401129287,-0.17422782284479033,0.10160569121198035,0.13817021080098477,0.6976076167372882,0.6131397866046842,-0.6044714742526407,0.7366427369808464,0.7822491990319907,0.26641577614132433,-0.4842560737005632,0.09093076101826421,0.704781543045711,-0.628293048299692,0.26641577614132494,0.2578502661878773,-0.17490638152610646,0.4357670385971641,-0.4197853417469335,-0.3090330421684028,-0.0094938813852372,-0.44196233139990565,-0.1798712491720628,-0.068744832849269,-0.2453686791743857,0.7648215686852423,-0.5186065003295385,-0.6455432712652995,-0.23314622116494363,-0.13170915313200598,-0.6767219484530425,-0.4261135033438546,-0.41713525354550085,-0.17878837225427677,-0.073569697436293,-0.4215479834133904,0.1486738849272764,-0.46676878009119194,-0.6553818494412403,0.13582219151507313,-0.3626034995383545,-0.05780063998620923,0.1141009579078196,-0.4352189948374598,0.0923266923112058,-0.1009431352385835,-0.7615145605270954,-0.38633349925153276,-0.45790426112702903,-0.16839653081591532,-0.08551692010239156,-0.4393828255414207,-0.17187393737409304,-0.4019507441325432,-0.7159513559367247,-0.27654149671988515,-0.4232526219799477,-0.3354236763153298,-0.12225764757903528,-0.7140164702694167,0.598984201606477,-0.17768311457596142,-0.42739991160674845,-0.6895805415947722,-0.2714427635139473,-0.14338510995638135,-0.33581940277410444,-0.12198624254295824,1,0,0
0.0713234759289279,2.2332182484847225,-0.10488953907261712,3.3126839948006563,6.543244628616315,-0.7290822477203014,3.2304518642189866,5.746634699912003,1.2582981710283823,1.1723255776237502,-0.21102757956770146,4.105900272006819,6.4274900187440895,1.4909451533433948,0.7116821529692963,-0.10488953907261712,-1.5809072077881523,5.315646266674771,0.27365797461652147,0.5904186343695662,-0.4461855338092069,-0.5458223013592406,-0.519815062523594,-0.48420174877631617,-0.5695122259206646,-0.5709202149990881,-0.4652441816579608,-0.5168825455943648,-0.29404883787464864,-0.5191453199532777,0.07151423592419126,-0.46530734601222046,1.0200177146392386,1.8822458849606212,1.9986857649949068,5.170936337970992,4.392692864063951,0.16403325709140845,5.078918076044492,4.1437578763999525,4.141034587395588,-3.4279702223259907,-3.3715624299729408,-0.546303635089538,-1.2215468629782145,0.45018201399610086,1.1099167838136461,-2.7432693089131104,2.0353601642822543,-1.0098299813949985,3.475502682314463,0.5802484026705294,-1.2835817136685044,2.0353601642822587,3.095833287086205,5.0417547432619285,1.8619935139890353,-0.3351640295907787,4.809539806321494,-2.5789904768909038,-0.5302977536996822,5.320829243719121,1.1642928000232031,-1.8840131720835867,0.42322043458701397,-0.5748159102886847,-0.6855221856513347,4.093733470631043,1.2239237737328337,-0.3788979958196306,-0.5286849476501253,-1.6885007585920664,5.2515336810771815,1.1770790366915116,-0.9935728001410121,0.9518732435918756,-0.4983057040062266,-0.705900622727894,2.440264298823602,-0.30676540344063824,2.8760365570709254,2.3857720622915846,-0.9191395594579769,2.2753488575934684,1.1956000130041489,-0.7937842244641595,-0.44802114917241304,-1.6439526878954076,5.016078050308003,1.2147079570470156,-0.520804702414423,-0.40005527412091063,-0.41127115874856907,-0.8070851931153403,-0.007405676552709552,4.144516880798071,3.374779680789828,1.2510746255976555,-0.7667554647714807,0.8324261760143307,3.732470639704869,-0.49193899217949616,-0.7839058147513933,-0.24412367864654141,3.273465469277326,5.885909172856023,2.674032117767155,1,0,0
-0.289090221159224,-0.4339340311205295,-0.21919894248122065,-1.29821897964493,-0.6124219110527586,0.1203791450610629,-0.5650006892908891,-0.601448635356668,-0.3659939141501702,-0.35143693363769635,-0.08005883986145772,-0.6552874261126407,-0.6115734533677104,-0.3763288443646618,-1.4347446808413773,-0.21919894248122065,1.6321729785372734,-0.24111672162683287,1.2802941158400356,0.17600885651455037,-0.7549020902909157,-0.7555647923536994,-0.7753027829209838,-0.7064107637307611,-0.7646542506890414,-0.76136890226933,-0.48821262302384216,-0.6567342190187382,1.1844164744784178,-0.6036135800071161,0.22968089305511857,-0.4884423257651001,-0.20655311398108633,-0.11568289669584604,0.07760318681211743,-0.2394350583253225,-0.20772976043565183,-0.14719137845398747,-0.5132235315261872,-1.0437149074897576,-0.20523854118585638,1.2281849931274358,1.1869262626440313,-0.07197548200802903,0.4436563468754553,-0.3351785633106111,-0.5272834056943426,-1.6274804009420771,-0.5327386043024152,1.6662638719648324,-1.2903623454666842,-0.18337668236834406,1.7494265966885405,-0.5327386043024154,-1.3272984121733609,-0.2342229869243025,-1.2872056090332686,-0.4743726729829775,-0.37123857499166535,0.7841802033820927,-0.4710197753315266,-0.24194372131837416,-0.20900235644219645,1.6008962164514253,-0.4975546372321318,1.155034747542551,0.9002103493130981,-0.7580501021880974,-0.15568635309438345,0.3073509276780964,-0.49954029876114314,1.6614009649052388,-0.24695803092485,-0.21193533059279812,1.436378547446687,-0.2703697011846214,1.246122122750005,1.1074342084969548,-0.4391192161193366,-0.42008609819149,-1.3860776889021993,-1.4441662136220441,1.0931673553503427,-1.694691501096055,-0.19853034594604643,0.9552921166425613,-0.4676989126245439,1.894508285588734,-0.26315779714937554,-0.21842251654826395,0.17315914914252223,-0.23795324620345984,0.5773665856456086,1.6555587844556985,-0.3003405771990417,-0.31441059248880554,-0.2538956587413122,-0.18396286232457065,2.003102639068587,-1.4921008237979945,-0.7991982428029515,0.06876185073179739,-0.37277078456750873,-0.06139571632999661,-0.15470200583674718,-0.35825585239811775,-0.20432047555133226,1,0,0
0.4673616604264241,0.24724416691305046,-0.21984370483613686,-0.08300147176712336,-0.19697780764854808,-1.0697299133230205,0.01103380143376509,-0.2410631227433095,0.3336651691796091,0.3259646755781213,0.9205423314942445,-0.48082310147705765,-0.2058691382441038,0.3170278721900875,0.0775908497349398,-0.21984370483613686,-0.2899762153672848,-0.20395490523924417,-0.08781901349092291,0.6701514457559627,-1.0360477891487962,-1.0405375719184808,-1.034181853154143,-1.0161342639450985,-1.1353707198517653,-1.0564184912349222,-0.5056624121922585,-1.0855975211306907,1.341096706423204,-0.6702407565117285,2.067401970988223,-0.5060340727455076,-0.17808684308882156,-0.11556762682553799,0.0773532484617365,-0.2031569645752133,-0.1533164745064218,-0.6714814390524587,-0.02703882679253157,0.2019473339056559,-0.1567861116978887,-0.46380066363525685,-0.4639386712906827,-1.3473112990558727,-1.6999403056600244,0.6650475061754584,-0.16378709514105672,0.8513575512085895,-0.2808750651114738,-0.5404167978387808,0.05715439413388718,-0.4822773466001905,-0.6367575953077526,-0.280875065111474,-0.07785354724566103,-0.19465820145337512,-0.8383738105766131,-0.4892798631436209,0.4063606942711542,-1.2358709896782103,-0.5331388020325499,-0.20322183000039096,-0.18381734742176575,-1.1576372086376203,-0.5591493353207281,-0.42932403065411745,-0.10675962851273593,0.5815040732935336,-0.1462974528933302,1.3736629056693392,-0.5359140337030889,-0.08522282895097168,-0.2102958652565041,-0.18720996966898437,-0.8118737648920626,-0.3653744299296745,-0.40034018422238027,-0.07068105074861912,-1.3817419844222485,-0.42131372770354597,0.9055092267961281,1.1226263656918911,-0.8036364309676249,0.9581273187823063,-0.17470062004279488,0.2827784815500559,-0.48363659207386805,0.2045457591889293,-0.2299918658788581,-0.19575871182850393,-0.5136160172035408,-0.42166630535287114,-0.40629876178224067,0.03803759355823516,-0.30043158330554065,0.20938761336863648,0.056989528572102516,-0.17386229850481671,0.5294798019660479,-1.5382801150603866,0.9737724524854955,-0.4884695273530282,-0.7590521287417217,1.4721530630334403,-0.15113591396973788,0.26987661734138896,0.10699455192810528,1,0,0
1.0828315280091354,0.9464270750268131,1.400230118880015,1.1872928163897944,0.2757689307079673,4.012957683077595,0.9263139013203697,0.5347197400582064,0.9917332105523432,1.0033662847939389,-0.37866756639169347,1.3482383664766358,0.3058825961110514,0.98398104338054,-2.808728985068637,1.400230118880015,-0.9897823647934285,0.11583768344152423,-2.4238478456499073,-1.8707792687189353,0.8113200366523943,2.1612347421554206,1.491629764636535,1.085927056174437,2.4766288892455943,2.327494191183168,0.4663919736229344,0.9939064207944291,-2.5416039679202513,1.2036218274767791,-0.7675965130616533,0.4674446445986823,0.7405247307097733,-0.08708704941455225,-0.03579455460214877,0.12949032084484713,0.06496290483157378,0.3421096718347826,0.5189697805575724,1.2575919115302516,0.1423192967860091,-1.2066946904201343,-1.2274056494373264,0.6556603062963169,0.5917994548715851,0.6691172355360508,0.4440901103278522,0.5372002134840527,1.940816987855927,-0.85085274853598,1.364295303613125,0.15685428802617593,-0.9935050306902946,1.9408169878559283,1.2044996699461337,0.11825172368421259,1.1781522755318372,0.7313760871660926,0.29111163313104604,-1.026119968821724,0.16609946340772605,0.11615495085709904,0.7295741367295289,-1.1761325781643401,3.8163935634035915,-0.5760859895936399,-0.7492160008410643,0.9061064437930864,0.18593555012985413,-0.8003837991752409,0.5433222982772148,-1.0262012785120873,0.1533351278675195,0.7216519709813287,-0.7975109345600453,1.4405008522044238,-0.5030667437697157,-0.7674554248189183,0.7252505165420673,1.052761627322833,1.173538805601466,1.1869237867200892,-0.7546936250621373,1.2073197047797388,0.5901516076237818,-0.9171310419513584,1.1788305493498472,-1.062459333034157,0.2810567058724776,0.6887585251513054,-0.5015460886352157,-0.04996141080959645,-0.41101166646598675,-0.8593693458382533,1.0986544841878418,1.021535978718097,1.2261722375732187,0.42474966079663606,-0.8782058533407201,0.7541799731691102,0.9513848399205973,-0.47525505033990956,-0.5780057834523045,-0.36613619322793395,0.02347587907772879,-0.17102248896633984,-0.16598734632593204,1,0,0
-0.2928800602453244,-0.15295143441464745,-0.20817473134678804,0.5961810722607972,0.3044202481841197,-0.881258734042983,-0.26673777116863734,0.17498217075826686,-0.19424964701117714,-0.1637043860490171,-0.45724881021543967,-0.08405745996710265,0.2791111245995563,-0.18771833020673967,-0.9092220584438918,-0.20817473134678804,-0.813411588467307,-0.11957887779819211,0.14347155364149627,-0.14584181016563638,-0.43193530766549687,-0.40048318099913827,-0.39015297022776557,-0.39466633338152096,-0.2967368432069078,-0.4374128375363425,-0.44778579794554424,-0.37440630801251307,-0.6105527646744275,-0.4665786197796232,-0.04641344416363438,-0.4478072227140026,-0.10838287263411019,-0.11455618131206573,0.07261540364793417,-0.10907506903102115,-0.12443550599238166,0.48295967752615965,0.09481940566744744,0.5443332844411565,-0.12440390794315186,-0.697675719805021,-0.7070222770461129,-0.10754453197009071,-0.6233314541488236,0.34169849045870815,0.45139780493443565,0.8185846282624739,0.07760210546049304,-0.7766601306209379,0.7263417922424595,0.3528530504221476,-0.886238492464911,0.07760210546049313,0.6954917744889235,-0.11199701825461118,0.6049799419434849,-0.4192847732243563,0.20143012397610438,-0.9836283406690727,-0.482417751595167,-0.12025920423798395,-0.10507702971074558,-0.9555043298149931,-0.0343355892553695,-0.5165650356548279,-0.5464441923767996,0.24711667806317866,-0.12800061094919757,-0.39666559645073696,-0.459129407498466,-0.7643786129882647,-0.1269084220829855,-0.10913658309649465,-0.7163389967225074,-0.15643864398060495,-0.4626589184551942,-0.5513993082886253,0.04336557709692002,-0.3482172290845078,0.7590776336123145,0.8619227553102246,-0.6910071888454544,0.8699668202801771,-0.11255072041450184,-0.5665050620384692,-0.3739572029490473,-0.5857288805332556,-0.1436581041856452,-0.11869057252985295,-0.4965319864882441,-0.3680008362144106,-0.40649659422492695,-0.6005824316405777,-0.2645839537822345,-0.14182342019068955,-0.04748147327027552,-0.1341024252127275,-0.5871998049811327,0.3628774922010327,0.37372079271939257,-0.4748135051951061,-0.6539958492891039,-0.25497267140463414,-0.14253633803640126,0.12893155093760705,-0.15187496266004546,1,0,0
0.2566466072392395,0.8291236608680469,0.927237599316441,2.0835525625626587,1.4218216297540651,0.8918632021940985,2.0419538240677237,1.6353809572345313,0.5661658004690754,0.5152616610633729,-0.1429238349204547,2.6004419868449333,1.495330169330169,0.6132950345115613,1.2705469911057987,0.927237599316441,-1.3496372525225069,0.7130005253710264,-0.5274754966673282,0.32248899352153587,1.4150665586779345,1.128214659872379,0.7801427537549896,1.31231730199437,1.4699242586961265,1.0469169099664464,0.5752122699561973,1.0335766151785488,-1.88551584913412,1.1417714628551732,-0.8700131307984269,0.5756980251057211,0.2559723064555603,0.006976115812457143,0.3517044169333256,0.8141479260604547,0.020135227759357065,1.3413020381645182,0.5719244422288997,1.3139884989377124,0.025828686820256658,-1.4570805990812807,-1.513552303459276,0.9767569978075451,1.09180555281071,-0.46108811321608106,1.2106639460875521,0.29816752950446856,1.0166041998828033,-0.9537725816485306,1.9894978849116889,1.3632527130104317,-1.187195973456377,1.016604199882804,2.068634436821936,0.6744826272672351,2.088375728278416,1.0643070824811272,0.6344353363436669,-1.406276078770146,-0.1364683232890208,0.7144016193001407,0.2619456128165086,-1.348072768028551,0.8255395436483737,-0.5626019976973091,-0.7044945448035962,1.176147133618015,0.07241524407893471,-0.6889623296903834,0.1484190884436789,-1.4074614369933522,0.7178352169369028,0.2745050712931524,-0.8490833305138427,0.3437044706841565,-0.4951827010544024,-0.7261090761274996,1.6833420174740539,1.4081729254710544,1.4344574153275844,1.4111299469592775,-0.801274775706396,1.401706325732719,0.23979383438915947,-0.8486797832028891,0.9039356686571512,-1.3357150934197934,0.7711835354277193,0.31516514425354236,-0.5039016886162812,-0.3376607306062176,-0.4079224061871516,-0.8260034441580076,1.5297267508104468,1.1028952152864153,1.2899398482468079,0.2021065077084026,-0.8278309470649886,1.2027924765821874,1.2566348259835871,-0.47651697294134077,-0.6149418289858326,-0.36342683164709716,0.2855469112513791,-0.08150838222420688,-0.04476829205488913,1,0,0
-0.31182925567582664,-0.4093821537384621,-0.21585994167662143,-0.8003689486627124,-0.48349098241007255,-0.6412099808556252,-0.5331252629266789,-0.5010563241687708,-0.3617554604461041,-0.3483080578445517,-0.17959508203820296,-0.5624273823549917,-0.4949441370260277,-0.37056739739376227,-0.8173127658283812,-0.21585994167662143,0.7071230538002826,-0.23380202445641965,1.0705280537598179,-0.7424205036044029,-0.6192684857882186,-0.464388262697768,-0.45105105113666316,-0.3745837736997641,-0.4173803885974117,-0.41809113825011146,-0.459946122756501,-0.31475500909504195,-1.0999930134794218,-0.4852077307976711,0.1788041205289462,-0.4600160783657698,-0.19414527827122727,-0.11566894901363921,0.07759083508959051,-0.2313286103850772,-0.20033134212294446,-0.053112603498312226,-0.4032222004170438,-0.6954571694535443,-0.19776362440077297,0.7252329539066794,0.7386378884585553,-0.21851078331900609,-0.1766986298729652,0.04707182516313725,-0.22569224660671994,-0.23165871192460233,-0.40316970839978017,0.48037049011458943,-0.7753287108802577,-0.21171113783258033,0.7832633106415132,-0.4031697083997805,-0.7204918680915072,-0.22622806758808767,-0.5628479972509736,-0.45211244250639704,-0.5043807064146107,0.5939322675461263,-0.42152801336333284,-0.2335147684147005,-0.1966517156946641,0.7383788619376642,-0.3784556520369867,0.05154122515119286,0.03149372127160363,-0.6338758627526525,-0.1540774580090912,-0.15455857866217507,-0.4448984782931636,0.6921910778870114,-0.23660195810506865,-0.19916877235252864,0.29641193980723207,-0.25574611257770663,-0.023309458385148443,0.08934783051720639,-0.3724486899612585,-0.40387477227569624,-0.8129325804670376,-0.772132756588649,0.25291341435776954,-0.8017150333410756,-0.18952277363309233,0.1104236695046051,-0.4421987158019278,0.5591586035735063,-0.24574545854365923,-0.2041030398871859,0.028369131515927955,-0.1590776856021503,-0.0033936531489537143,0.29320044348311775,-0.29655944238735105,-0.6295604681245603,-0.5413983311181427,-0.1778051527768387,0.4363672557851856,-0.1360628716743474,-0.711392876798542,-0.015861709389582777,-0.10716094212010904,-0.24973896796722675,-0.1540757404186138,-0.24465547550111091,-0.21018768397342694,1,0,0
0.20737869911993376,0.048919557393461925,-0.21289376467275833,-0.09671100809238678,-0.2686061013389292,0.04774911917978876,-0.06637794830788804,-0.26940014329276524,0.12612489044718267,0.13353881429972506,0.30760862966902375,-0.24726602172297066,-0.2619696772045088,0.11297937834080536,-0.6843773446958039,-0.21289376467275833,-0.19410022466886678,-0.20317196058613957,0.12282071037582491,-0.997781259479521,-0.8291350098456565,-0.6535445106097489,-0.6985224586520071,-0.6496377146114194,-0.6428066914580537,-0.7080926820921445,-0.48966223611187676,-0.6534794602906029,-0.10961735738630915,-0.59527478313745,0.5569826024363153,-0.48983958691849183,-0.15855136237846276,-0.11553575092558328,0.07741188260462162,-0.20294217530161562,-0.14761150568249215,-0.8249562144977735,-0.013263663498682418,0.3095775727088094,-0.14728530362432873,-0.48333351964267973,-0.4732570222354701,-0.20875813200708537,-0.7053877649836954,1.2549546001552407,-0.7867574654352325,0.9764347341040693,-0.15343421996044684,-0.5335587866238544,0.17222735533899042,-1.0221373628903605,-0.6023325820462083,-0.15343421996044673,-0.013217277510946885,-0.1934673963568925,-0.25796695786928897,-0.4704071074190893,0.15995980939089768,-0.6910852594857733,-0.5086886981644428,-0.2038778237199422,-0.15844300450279353,-0.9040422130274401,-0.36798913267192324,-0.47476345628423533,-0.42904571289507487,0.26284424381578564,-0.13901168200613248,-0.1508756476821691,-0.5008333099867627,-0.08012302902292386,-0.20657971623932736,-0.16045116709193707,-0.7132301935172802,-0.2890411798666476,-0.4378407213531875,-0.42870004753219493,-0.877363748469221,-0.401778600644742,0.7051586201226572,0.8327445118170642,-0.6919768286865263,0.8302106730082909,-0.15260684912356598,-0.3710440848214934,-0.43969647383696375,0.020995461649083873,-0.21548570859426577,-0.16284770259524609,-0.4978417435724087,-0.3971761653269205,-0.40409440293515464,-0.468280682189299,-0.2914859379517283,-0.19273401252602435,-0.08342910911721728,-0.15293714347794604,-0.42759155526499154,-0.3758127623439573,0.37797680331319644,-0.4762004337723092,-0.7127403009998604,-0.09529460924333862,-0.1470883276823724,-0.21935678192838373,-0.10575834750806892,1,0,0
-0.0010624506155904932,-0.13385552978415063,-0.22015775519781633,-0.35545487031267825,-0.4190255180887295,-0.29930266232237585,-0.24624642564878796,-0.3632089681153618,-0.06814464787573407,-0.06358036066838815,0.31808612884552323,-0.47519522003720016,-0.3804699613430379,-0.07937680805154756,-0.24755681292215456,-0.22015775519781633,0.08424750858461835,-0.21578448001700584,-0.5627068653520549,-1.3158542763092151,-1.0693741637869685,-0.9025480922443158,-0.970899779098567,-0.8753997813516889,-0.9270254082102484,-0.9355621390555486,-0.5037190902988787,-0.9729280201837063,0.7706774374547017,-0.6580414171085776,1.5682496886008004,-0.5040412576578833,-0.1993799540196063,-0.11563371925245401,0.07779461153584395,-0.2216386656959473,-0.16928481547984606,-1.1386904275065706,-0.10352778777443072,-0.057361336837821686,-0.17452495733295265,-0.36887694709554425,-0.32137636397684166,-1.4001107219670546,-1.8365017238905474,1.1965466217479401,-0.9046978604479111,1.5174888097220782,-0.45580483125504784,-0.30496919216451324,-0.210240399741232,-0.48965336529269005,-0.33985355765966707,-0.45580483125504817,-0.39226507780432823,-0.21272584867030064,-0.9509722497741454,-0.48661050467339456,0.42732101765301034,-1.4523502688717778,-0.5287469799094842,-0.21881578523387687,-0.19946768185423158,-1.0058767638460395,-0.6367627022266144,-0.16731473162097993,0.5235999469585197,0.05959488762587023,-0.15132025492097143,1.0458687980594497,-0.5301124209648672,0.23552600271962523,-0.22394218686565295,-0.20141161311704095,-0.7397258465890652,-0.3903589549766332,-0.24967991752798518,0.5251636799927546,-1.3677059053803602,-0.4193645886929095,0.6072426835015293,0.8637544770093617,-0.7371287706989084,0.7219515754466777,-0.1856581915035493,1.0469574881282164,-0.4820124975745423,0.24137714474875527,-0.23694856986474927,-0.20475012254898253,-0.49343709438588856,-0.4164437182730489,-0.37906455001973927,0.4897629470420907,-0.30098803558985604,-0.46382761485653434,-0.6304026145838256,-0.1787118127802285,0.13879452933416603,-1.1362005115786682,0.1604790640252344,-0.4751853674830529,-0.7067446998786033,0.6090010812662988,-0.1526495268905941,0.13501242709385472,-0.10086725314078004,1,0,0
